league_country;scraping_time;link;no;name;league;club;league_level;market_value;market_value_currency;market_value_latest_correction;highest_market_value;highest_market_value_date;age;height;nationality;position;foot;consultancy;supplier;club_since;contract_until;international;international_active;former_international;international_games;international_goals;starting_eleven_quote;minutes_quote;penalty_saves_quote;goal_participation_quote;instagram;injury;goals_conceded;clean_sheets;games;points_per_game;goals;assists;own_goals;ins;outs;yellow_cards;yellow_red_cards;red_cards;penalty_goals;minutes_per_goal;minutes
Österreich;20230425202321;https://www.transfermarkt.ch/enes-tepecik/profil/spieler/669633;40;Enes Tepecik;2. Liga;Rapid Wien II;2.Liga;200 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;200 Tsd. €;17.11.2022;19;1,75 m;Österreich;Offensives Mittelfeld;links;Stars & Friends;;01.07.2021;30.06.2025;;Österreich U19;;3;0;33;32;;10;;0;;;14;0,93;3;-;-;6;7;2;-;-;1;230';689'
Österreich;20230425202337;https://www.transfermarkt.ch/mustafa-kocyigit/profil/spieler/411565;20;Mustafa Kocyigit;2. Liga;Rapid Wien II;2.Liga;125 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;150 Tsd. €;14.08.2020;22;1,77 m;Österreich;Offensives Mittelfeld;beidfüßig;SBE Management AG;adidas;01.07.2019;30.06.2023;;;Österreich U19;3;0;8;8;;6;;1;;;2;0,50;-;2;-;-;1;-;-;-;-;-;162'
Österreich;20230425202349;https://www.transfermarkt.ch/jan-kirchmayer/profil/spieler/601078;22;Jan Kirchmayer;2. Liga;Rapid Wien II;2.Liga;125 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;125 Tsd. €;25.05.2022;19;1,85 m;Österreich;Rechtsaußen;rechts;Harald Heiss;;01.07.2021;30.06.2023;;;Österreich U17;1;1;0;7;;0;;1;;;5;1,00;-;-;-;5;-;1;-;-;-;-;143'
Österreich;20230425202402;https://www.transfermarkt.ch/tobias-hedl/profil/spieler/548037;9;Tobias Hedl;2. Liga;Rapid Wien II;2.Liga;200 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;200 Tsd. €;17.11.2022;20;1,84 m;Österreich;Mittelstürmer;;;;01.07.2020;-;;;Österreich U15;2;4;83;75;;23;;0;;;24;1,17;3;4;-;4;17;2;-;-;-;541';1.624'
Österreich;20230425202426;https://www.transfermarkt.ch/niklas-lang/profil/spieler/669631;48;Niklas Lang;2. Liga;Rapid Wien II;2.Liga;150 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;150 Tsd. €;02.07.2022;19;;Österreich;Mittelstürmer;;YOU FIRST;;01.07.2022;30.06.2024;;Österreich U19;;3;0;0;12;;0;;0;;;18;1,17;-;-;-;18;-;-;-;-;-;-;249'
Österreich;20230425202448;https://www.transfermarkt.ch/etienne-tare/profil/spieler/690189;24;Etienne Tare;2. Liga;Rapid Wien II;2.Liga;25 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;50 Tsd. €;23.06.2022;19;1,94 m;Deutschland;Mittelstürmer;rechts;;;11.08.2022;30.06.2023;;;;;;;;;;http://www.instagram.com/etiennetare/;0;;;;;;;;;;;;;;;
Österreich;20230425202523;https://www.transfermarkt.ch/razvan-boca/profil/spieler/905016;31;Razvan Boca;2. Liga;First Vienna FC;2.Liga;10 Tsd. €Letzte Änderung: 24.02.2023;Tsd. €;Letzte Änderung: 24.02.2023;10 Tsd. €;24.02.2023;18;;Rumänien;Abwehr;;;;01.01.2023;-;;;;;;0;0;;0;;0;;;;;;;;;;;;;;;
Österreich;20230425202553;https://www.transfermarkt.ch/andreas-lukse/profil/spieler/29586;1;Andreas Lukse;2. Liga;First Vienna FC;2.Liga;150 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;1,00 Mio. €;22.12.2016;35;1,87 m;Österreich;Torwart;rechts;Alliance Sportsmanagement AG;;05.07.2021;30.06.2024;;;Österreich;1;0;83;81;33;;;0;23;8;20;1,40;-;;-;-;1;1;-;-;;;1.747'
Österreich;20230425202611;https://www.transfermarkt.ch/oktay-kazan/profil/spieler/315381;55;Oktay Kazan;2. Liga;First Vienna FC;2.Liga;75 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;75 Tsd. €;14.07.2022;24;1,80 m;Österreich;Torwart;;PROFUNDO Sports Management;;06.02.2019;30.05.2023;;;;;;4;4;0;;;0;1;-;1;0,00;-;;-;-;-;-;-;-;;;90'
Österreich;20230425202638;https://www.transfermarkt.ch/marcel-ecker/profil/spieler/527515;33;Marcel Ecker;2. Liga;First Vienna FC;2.Liga;25 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;25 Tsd. €;31.08.2020;20;1,91 m;Österreich;Torwart;;Selection Fussballconsulting;X-ONE;01.07.2022;30.06.2023;;;;;;13;15;0;;;0;6;1;4;1,25;-;;-;1;-;-;-;-;;;323'
Österreich;20230425202704;https://www.transfermarkt.ch/noah-steiner/profil/spieler/354026;5;Noah Steiner;2. Liga;First Vienna FC;2.Liga;250 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;250 Tsd. €;17.11.2022;24;1,86 m;Österreich;Innenverteidiger;;CONNEXION;;17.01.2020;30.06.2025;;;;;;88;86;;4;;0;;;21;1,29;1;-;-;-;1;2;1;-;-;1.867';1.867'
Österreich;20230425202730;https://www.transfermarkt.ch/thomas-kreuzhuber/profil/spieler/275238;15;Thomas Kreuzhuber;2. Liga;First Vienna FC;2.Liga;200 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;200 Tsd. €;20.09.2022;29;1,88 m;Österreich;Innenverteidiger;rechts;;;01.07.2020;30.06.2024;;;;;;88;86;;7;;0;;;21;1,48;2;-;-;-;1;2;-;-;-;933';1.865'
Österreich;20230425202759;https://www.transfermarkt.ch/cedomir-bumbic/profil/spieler/354021;11;Cedomir Bumbic;2. Liga;First Vienna FC;2.Liga;250 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;250 Tsd. €;17.11.2022;23;1,82 m;Österreich;Linker Verteidiger;;ROGON;;14.07.2020;-;;;;;;96;97;;22;;0;;;24;1,38;1;5;-;1;2;2;-;-;-;2.090';2.090'
Österreich;20230425202825;https://www.transfermarkt.ch/felix-seiwald/profil/spieler/394070;26;Felix Seiwald;2. Liga;First Vienna FC;2.Liga;200 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;350 Tsd. €;16.12.2021;22;1,88 m;Österreich;Linker Verteidiger;links;CONNEXION;;31.08.2022;30.06.2023;Österreich U21;;;2;0;44;52;;5;;0;;;13;1,54;-;1;-;5;-;3;-;-;-;-;836'
Österreich;20230425202846;https://www.transfermarkt.ch/stephan-auer/profil/spieler/82527;6;Stephan Auer;2. Liga;First Vienna FC;2.Liga;175 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;600 Tsd. €;17.06.2015;32;1,76 m;Österreich;Rechter Verteidiger;rechts;CONNEXION;;21.01.2022;30.06.2023;;;;;;63;59;;15;;0;;;19;1,74;2;2;-;4;3;3;-;1;-;640';1.279'
Österreich;20230425202911;https://www.transfermarkt.ch/noah-rossler/profil/spieler/631493;22;Noah Rossler;2. Liga;First Vienna FC;2.Liga;50 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;100 Tsd. €;29.06.2022;20;1,82 m;Luxemburg;Rechter Verteidiger;rechts;Dropkick;;26.07.2022;30.06.2023;;Luxemburg U21;;6;0;4;5;;0;;0;;;3;1,33;-;-;-;2;1;-;-;-;-;-;99'
Österreich;20230425202928;https://www.transfermarkt.ch/kai-stratznig/profil/spieler/531217;28;Kai Stratznig;2. Liga;First Vienna FC;2.Liga;400 Tsd. €Letzte Änderung: 20.03.2023;Tsd. €;Letzte Änderung: 20.03.2023;1,00 Mio. €;02.06.2021;21;1,83 m;Österreich;Defensives Mittelfeld;rechts;Reza Sport Consulting;;30.01.2023;30.06.2024;;;Österreich U21;3;0;75;60;;13;;0;;;6;1,00;-;1;-;-;4;-;-;-;-;-;434'
Österreich;20230425202945;https://www.transfermarkt.ch/marco-sulzner/profil/spieler/604504;20;Marco Sulzner;2. Liga;First Vienna FC;2.Liga;300 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;300 Tsd. €;25.05.2022;19;1,89 m;Österreich;Defensives Mittelfeld;rechts;HAGMAYR Sportmanagement;;01.07.2022;30.06.2023;Österreich U21;;;2;0;92;78;;7;;0;;;23;1,43;-;2;-;1;17;5;-;-;-;-;1.688'
Österreich;20230425203002;https://www.transfermarkt.ch/kerim-abazovic/profil/spieler/909423;24;Kerim Abazovic;2. Liga;First Vienna FC;2.Liga;250 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;250 Tsd. €;20.09.2022;19;1,88 m;Österreich;Defensives Mittelfeld;links;;;01.07.2021;30.06.2024;;Österreich U19;;2;0;79;71;;11;;0;;;20;1,45;2;1;-;1;6;3;1;-;-;770';1.540'
Österreich;20230425203025;https://www.transfermarkt.ch/dalibor-velimirovic/profil/spieler/437891;27;Dalibor Velimirovic;2. Liga;First Vienna FC;2.Liga;175 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;600 Tsd. €;16.12.2019;22;1,87 m;Österreich;Defensives Mittelfeld;rechts;SBE Management AG;;16.08.2022;30.06.2025;;;Österreich U19;6;1;15;25;;0;http://www.instagram.com/dali.ve/;0;;;11;1,00;-;-;-;8;1;2;-;-;-;-;444'
Österreich;20230425203041;https://www.transfermarkt.ch/marcel-toth/profil/spieler/51098;25;Marcel Toth;2. Liga;First Vienna FC;2.Liga;100 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;150 Tsd. €;28.08.2010;33;1,81 m;Österreich;Defensives Mittelfeld;links;;;01.08.2020;-;;;Österreich U20;0;0;4;9;;0;;0;;;10;1,90;-;-;-;9;1;2;-;-;-;-;192'
Österreich;20230425203100;https://www.transfermarkt.ch/bernhard-luxbacher/profil/spieler/147406;8;Bernhard Luxbacher;2. Liga;First Vienna FC;2.Liga;250 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;250 Tsd. €;30.05.2016;28;1,79 m;Österreich;Zentrales Mittelfeld;links;Stars & Friends;;01.07.2020;-;;;Österreich U21;1;0;88;87;;15;http://www.instagram.com/luuxi/;0;;;22;1,23;1;3;-;1;4;7;-;-;-;1.888';1.888'
Österreich;20230425203118;https://www.transfermarkt.ch/daniel-luxbacher/profil/spieler/81710;4;Daniel Luxbacher;2. Liga;First Vienna FC;2.Liga;175 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;350 Tsd. €;22.12.2016;31;1,74 m;Österreich;Zentrales Mittelfeld;rechts;CONNEXION;Puma;15.07.2021;30.06.2023;;;Österreich U19;4;1;46;47;;4;;0;;;21;1,24;-;1;-;10;12;4;-;-;-;-;1.018'
Österreich;20230425203135;https://www.transfermarkt.ch/itamar-noy/profil/spieler/648091;10;Itamar Noy;2. Liga;First Vienna FC;2.Liga;200 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;200 Tsd. €;04.06.2022;21;1,75 m;Israel;Offensives Mittelfeld;links;Top Sport Services;;01.07.2022;30.06.2024;Israel U21;;;2;0;71;56;;26;;0;;;20;1,50;3;4;-;3;17;2;-;-;-;405';1.214'
Österreich;20230425203155;https://www.transfermarkt.ch/nicholas-wunsch/profil/spieler/346851;18;Nicholas Wunsch;2. Liga;First Vienna FC;2.Liga;200 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;250 Tsd. €;02.07.2019;22;1,82 m;Österreich;Offensives Mittelfeld;rechts;HAGMAYR Sportmanagement;adidas;16.08.2022;30.06.2025;;;Österreich U20;2;0;25;34;;7;;0;;;17;1,18;-;-;-;12;5;2;-;-;-;-;596'
Österreich;20230425203220;https://www.transfermarkt.ch/joel-kitenge/profil/spieler/825107;17;Joel Kitenge;2. Liga;First Vienna FC;2.Liga;10 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;10 Tsd. €;14.07.2022;20;1,87 m;Österreich;Offensives Mittelfeld;;;;01.07.2020;-;;;;;;;;;;;0;;;;;;;;;;;;;;;
Österreich;20230425203249;https://www.transfermarkt.ch/daniel-owusu/profil/spieler/651200;7;Daniel Owusu;2. Liga;First Vienna FC;2.Liga;200 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;200 Tsd. €;23.03.2021;20;1,83 m;Ghana;Rechtsaußen;rechts;HAGMAYR Sportmanagement;;16.08.2022;30.06.2023;;;;;;20;22;;9;http://www.instagram.com/officialdanielowusu/;1;;;9;1,78;2;-;-;5;4;-;-;-;-;200';400'
Österreich;20230425203313;https://www.transfermarkt.ch/marcel-tanzmayr/profil/spieler/524541;12;Marcel Tanzmayr;2. Liga;First Vienna FC;2.Liga;50 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;250 Tsd. €;12.10.2020;21;1,86 m;Österreich;Rechtsaußen;;HAGMAYR Sportmanagement;;05.02.2022;-;;;Österreich U17;2;0;25;25;;4;;0;;;13;1,08;1;-;-;7;6;1;-;-;-;537';537'
Österreich;20230425203331;https://www.transfermarkt.ch/raphael-strasser/profil/spieler/409234;29;Raphael Strasser;2. Liga;First Vienna FC;2.Liga;50 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;100 Tsd. €;14.08.2020;21;1,78 m;Österreich;Rechtsaußen;rechts;Partners for Soccer;;08.07.2021;30.06.2023;;;Österreich U16;2;0;0;2;;0;;0;;;2;3,00;-;-;-;2;-;-;-;-;-;-;36'
Österreich;20230425203353;https://www.transfermarkt.ch/nils-zatl/profil/spieler/213971;70;Nils Zatl;2. Liga;First Vienna FC;2.Liga;175 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;500 Tsd. €;26.04.2018;31;1,78 m;Österreich;Mittelstürmer;beidfüßig;;;20.01.2022;-;;;;;;38;36;;19;;0;;;13;1,46;3;2;-;4;7;2;-;-;-;257';771'
Österreich;20230425203421;https://www.transfermarkt.ch/lukas-grozurek/profil/spieler/75829;23;Lukas Grozurek;2. Liga;First Vienna FC;2.Liga;150 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;800 Tsd. €;14.06.2018;31;1,89 m;Österreich;Mittelstürmer;rechts;Soccer-Solutions;;27.01.2022;30.06.2023;;;Österreich U21;2;0;71;73;;22;;0;;;21;1,29;4;2;-;4;3;4;-;-;-;393';1.572'
Österreich;20230425203438;https://www.transfermarkt.ch/luca-edelhofer/profil/spieler/434097;77;Luca Edelhofer;2. Liga;First Vienna FC;2.Liga;150 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;150 Tsd. €;14.07.2022;22;1,86 m;Österreich;Mittelstürmer;beidfüßig;CONNEXION;;15.07.2020;-;;;Österreich U15;2;0;33;43;;15;;0;;;23;1,43;3;1;-;15;7;1;-;-;-;309';927'
Österreich;20230425203459;https://www.transfermarkt.ch/deni-alar/profil/spieler/42004;99;Deni Alar;2. Liga;First Vienna FC;2.Liga;75 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;2,50 Mio. €;14.06.2018;33;1,85 m;Österreich;Mittelstürmer;links;More than Sport GmbH;;05.02.2022;30.06.2023;;;Österreich;2;0;8;9;;4;;0;;;10;1,30;1;-;-;8;2;-;-;-;-;203';203'
Österreich;20230425203517;https://www.transfermarkt.ch/edvin-ramic/profil/spieler/1032581;21;Edvin Ramic;2. Liga;First Vienna FC;2.Liga;10 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;10 Tsd. €;14.07.2022;18;1,82 m;Österreich;Mittelstürmer;;;;01.07.2022;-;;;;;;;;;;;0;;;;;;;;;;;;;;;
Österreich;20230425203555;https://www.transfermarkt.ch/nikolas-polster/profil/spieler/488063;27;Nikolas Polster;2. Liga;Vorwärts Steyr;2.Liga;200 Tsd. €Letzte Änderung: 10.11.2022;Tsd. €;Letzte Änderung: 10.11.2022;225 Tsd. €;19.12.2020;20;1,88 m;Österreich;Torwart;rechts;SPOCS Global Sports;;17.01.2023;30.06.2023;;Österreich U21;;5;0;88;100;100;;;0;13;1;8;0,75;-;;-;-;-;-;-;-;;;720'
Österreich;20230425203615;https://www.transfermarkt.ch/florian-eres/profil/spieler/343970;98;Florian Eres;2. Liga;Vorwärts Steyr;2.Liga;175 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;175 Tsd. €;20.09.2022;24;1,86 m;Österreich;Torwart;links;Nagel & Partner AG;Nike;01.07.2022;-;;;;;;63;63;50;;;0;28;1;15;1,07;-;;-;-;-;-;-;-;;;1.350'
Österreich;20230425203644;https://www.transfermarkt.ch/valerian-huttner/profil/spieler/401937;1;Valerian Hüttner;2. Liga;Vorwärts Steyr;2.Liga;75 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;75 Tsd. €;19.12.2020;22;1,87 m;Österreich;Torwart;beidfüßig;extratime GmbH;;01.01.2021;-;;;Österreich U16;8;0;4;4;0;;;1;4;-;1;0,00;-;;-;-;-;1;-;-;;;90'
Österreich;20230425203703;https://www.transfermarkt.ch/marin-ravlija/profil/spieler/604502;35;Marin Ravlija;2. Liga;Vorwärts Steyr;2.Liga;10 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;25 Tsd. €;22.07.2021;20;1,89 m;Österreich;Torwart;;;Uhlsport;21.07.2021;30.06.2023;;;;;;0;0;0;;;0;;;;;;;;;;;;;;;
Österreich;20230425203727;https://www.transfermarkt.ch/david-bumberger/profil/spieler/321850;5;David Bumberger;2. Liga;Vorwärts Steyr;2.Liga;200 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;300 Tsd. €;21.12.2020;24;1,85 m;Österreich;Innenverteidiger;links;CONNEXION;;05.01.2023;30.06.2024;;;Österreich U19;1;0;94;94;;33;;0;;;17;0,94;3;3;-;-;-;2;-;1;-;510';1.529'
Österreich;20230425203745;https://www.transfermarkt.ch/dragan-marceta/profil/spieler/372268;4;Dragan Marceta;2. Liga;Vorwärts Steyr;2.Liga;150 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;200 Tsd. €;01.06.2019;23;1,84 m;Österreich;Innenverteidiger;beidfüßig;ROGON U23;;01.07.2022;30.06.2024;;;;;;63;66;;7;;0;;;21;0,90;-;2;-;6;4;4;-;-;-;-;1.432'
Österreich;20230425203810;https://www.transfermarkt.ch/alberto-prada/profil/spieler/92377;17;Alberto Prada;2. Liga;Vorwärts Steyr;2.Liga;150 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;350 Tsd. €;02.10.2015;34;1,83 m;Spanien;Innenverteidiger;links;;;01.07.2019;30.06.2023;;;;;;70;71;;7;;0;;;20;0,95;1;1;-;3;3;8;-;-;1;1.549';1.549'
Österreich;20230425203834;https://www.transfermarkt.ch/nico-wiesinger/profil/spieler/602657;44;Nico Wiesinger;2. Liga;Vorwärts Steyr;2.Liga;150 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;150 Tsd. €;17.11.2022;20;1,92 m;Österreich;Innenverteidiger;;B360 Sports;;31.08.2022;30.06.2023;Österreich U19;;;6;1;65;57;;0;;0;;;14;0,71;-;-;-;3;3;2;-;1;-;-;871'
Österreich;20230425203856;https://www.transfermarkt.ch/milos-dzinic/profil/spieler/531143;13;Milos Dzinic;2. Liga;Vorwärts Steyr;2.Liga;50 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;50 Tsd. €;02.07.2018;22;1,85 m;Österreich;Innenverteidiger;;EK24;;01.07.2022;30.06.2023;;;;;;4;3;;0;;0;;;3;2,00;-;-;-;2;1;-;-;-;-;-;71'
Österreich;20230425203920;https://www.transfermarkt.ch/gerhard-dombaxi/profil/spieler/452266;37;Gerhard Dombaxi;2. Liga;Vorwärts Steyr;2.Liga;225 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;225 Tsd. €;25.05.2022;26;1,68 m;Deutschland;Linker Verteidiger;links;Christian Krenn MSc;;08.07.2021;30.06.2023;;;;;;83;86;;18;;0;;;23;0,96;4;1;-;3;1;3;-;-;-;469';1.874'
Österreich;20230425203944;https://www.transfermarkt.ch/michael-lageder/profil/spieler/108337;28;Michael Lageder;2. Liga;Vorwärts Steyr;2.Liga;150 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;200 Tsd. €;01.06.2019;32;1,78 m;Österreich;Rechter Verteidiger;rechts;CONNEXION;;01.07.2021;30.06.2023;;;;;;71;76;;3;;0;;;19;1,00;1;-;-;1;1;1;-;-;-;1.649';1.649'
Österreich;20230425204009;https://www.transfermarkt.ch/silvio-apollonio/profil/spieler/393729;19;Silvio Apollonio;2. Liga;Vorwärts Steyr;2.Liga;125 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;200 Tsd. €;26.05.2021;23;1,76 m;Österreich;Rechter Verteidiger;rechts;Reza Sport Consulting;;01.07.2022;30.06.2023;;;;;;4;1;;0;;1;;;1;1,00;-;-;-;-;1;-;-;-;-;-;11'
Österreich;20230425204030;https://www.transfermarkt.ch/alem-pasic/profil/spieler/369580;6;Alem Pasic;2. Liga;Vorwärts Steyr;2.Liga;250 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;250 Tsd. €;25.05.2022;25;1,94 m;Österreich;Defensives Mittelfeld;rechts;ohne Berater;;01.07.2018;30.06.2024;;;;;;87;85;;11;;0;;;21;1,05;2;1;-;-;2;9;1;-;-;922';1.843'
Österreich;20230425204052;https://www.transfermarkt.ch/noah-bitsche/profil/spieler/610705;29;Noah Bitsche;2. Liga;Vorwärts Steyr;2.Liga;150 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;150 Tsd. €;17.11.2022;20;1,79 m;Österreich;Defensives Mittelfeld;rechts;ROGON U23;;11.07.2022;30.06.2023;;;;;;38;43;;0;;0;;;14;0,86;-;-;-;4;4;1;-;-;-;-;930'
Österreich;20230425204117;https://www.transfermarkt.ch/sven-sprangler/profil/spieler/181714;20;Sven Sprangler;2. Liga;Vorwärts Steyr;2.Liga;250 Tsd. €Letzte Änderung: 27.05.2022;Tsd. €;Letzte Änderung: 27.05.2022;400 Tsd. €;21.12.2020;28;1,82 m;Österreich;Zentrales Mittelfeld;rechts;Reza Sport Consulting;New Balance;02.02.2023;30.06.2024;;;Österreich U21;0;0;88;99;;0;;0;;;8;0,75;-;-;-;-;2;2;-;-;-;-;712'
Österreich;20230425204134;https://www.transfermarkt.ch/nicolas-zdichynec/profil/spieler/488077;16;Nicolas Zdichynec;2. Liga;Vorwärts Steyr;2.Liga;175 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;175 Tsd. €;20.09.2022;21;1,86 m;Österreich;Zentrales Mittelfeld;;m & m deportivo;;01.07.2022;30.06.2023;;;Österreich U18;4;0;38;41;;0;;0;;;17;0,82;-;-;-;8;4;6;-;-;-;-;874'
Österreich;20230425204156;https://www.transfermarkt.ch/philipp-malicsek/profil/spieler/223969;12;Philipp Malicsek;2. Liga;Vorwärts Steyr;2.Liga;125 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;400 Tsd. €;01.06.2016;25;1,78 m;Österreich;Zentrales Mittelfeld;rechts;CONNEXION;;31.08.2022;30.06.2023;;;Österreich U21;1;0;;;;;http://www.instagram.com/philipp_mali/?hl=ru;1;;;;;;;;;;;;;;;
Österreich;20230425204212;https://www.transfermarkt.ch/oliver-filip/profil/spieler/263347;24;Oliver Filip;2. Liga;Vorwärts Steyr;2.Liga;200 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;350 Tsd. €;02.01.2018;25;1,75 m;Österreich;Rechtes Mittelfeld;;Centerfield;;01.07.2021;-;;;Österreich U21;0;0;78;72;;18;;0;;;23;0,96;2;3;-;5;17;1;-;-;-;748';1.495'
Österreich;20230425204238;https://www.transfermarkt.ch/kevin-sostarits/profil/spieler/515484;7;Kevin Sostarits;2. Liga;Vorwärts Steyr;2.Liga;150 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;150 Tsd. €;17.11.2022;21;1,78 m;Österreich;Rechtes Mittelfeld;;HAGMAYR Sportmanagement;Puma;02.07.2022;30.06.2023;;;Österreich U18;5;0;63;60;;0;;0;;;20;0,90;-;-;-;5;11;3;-;-;-;-;1.294'
Österreich;20230425204255;https://www.transfermarkt.ch/tolga-gunes/profil/spieler/287185;10;Tolga Günes;2. Liga;Vorwärts Steyr;2.Liga;275 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;275 Tsd. €;25.05.2022;25;1,78 m;Österreich;Offensives Mittelfeld;rechts;m & m deportivo;;21.01.2022;30.06.2023;;;;;;100;96;;32;http://instagram.com/tolgaguenes?igshid=1u2wkvny9vzi3;0;;;24;0,92;3;6;-;-;11;1;-;-;2;693';2.079'
Österreich;20230425204319;https://www.transfermarkt.ch/murat-satin/profil/spieler/225687;30;Murat Satin;2. Liga;Vorwärts Steyr;2.Liga;250 Tsd. €Letzte Änderung: 27.05.2022;Tsd. €;Letzte Änderung: 27.05.2022;350 Tsd. €;31.07.2020;26;1,77 m;Österreich;Offensives Mittelfeld;;HARRER SPORT;;19.01.2023;30.06.2024;;;;;;71;71;;13;;0;;;6;0,50;1;-;-;-;1;1;-;-;-;540';540'
Österreich;20230425204346;https://www.transfermarkt.ch/sebastian-voglmaier/profil/spieler/602654;8;Sebastian Voglmaier;2. Liga;Vorwärts Steyr;2.Liga;125 Tsd. €Letzte Änderung: 11.01.2023;Tsd. €;Letzte Änderung: 11.01.2023;125 Tsd. €;11.01.2023;19;1,74 m;Österreich;Offensives Mittelfeld;;m & m deportivo;;10.01.2023;30.06.2023;;;;;;0;1;;0;;0;;;;;;;;;;;;;;;
Österreich;20230425204412;https://www.transfermarkt.ch/eman-lidjan/profil/spieler/1023895;11;Eman Lidjan;2. Liga;Vorwärts Steyr;2.Liga;25 Tsd. €Letzte Änderung: 17.11.2022;Tsd. €;Letzte Änderung: 17.11.2022;25 Tsd. €;17.11.2022;17;1,80 m;Bosnien-Herzegowina;Offensives Mittelfeld;;Berater bekannt - Spieler unter 18;;01.07.2022;-;;;;;;0;0;;0;;0;;;1;0,00;-;-;-;1;-;-;-;-;-;-;7'
