league_country;scraping_time;link;no;name;league;club;league_level;market_value;market_value_currency;market_value_latest_correction;highest_market_value;highest_market_value_date;age;height;nationality;position;foot;consultancy;supplier;club_since;contract_until;international;international_active;former_international;international_games;international_goals;starting_eleven_quote;minutes_quote;penalty_saves_quote;goal_participation_quote;instagram;injury;goals_conceded;clean_sheets;games;points_per_game;goals;assists;own_goals;ins;outs;yellow_cards;yellow_red_cards;red_cards;penalty_goals;minutes_per_goal;minutes
Portugal;20230422162600;https://www.transfermarkt.ch/kento-misao/profil/spieler/295059;40;Kento Misao;Liga Portugal;Santa Clara;1.Liga;1,60 Mio. €Letzte Änderung: 06.01.2023;Mio. €;Letzte Änderung: 06.01.2023;1,80 Mio. €;28.12.2019;27;1,81 m;Japan;Defensives Mittelfeld;rechts;Sarcle Co. Ltd.;Nike;01.01.2023;30.06.2024;;;Japan;6;0;79;74;;0;http://www.instagram.com/kento_misao/;0;;;12;0,17;-;-;-;1;2;5;-;-;-;-;931'
Portugal;20230422162618;https://www.transfermarkt.ch/bobsin/profil/spieler/468323;80;Bobsin;Liga Portugal;Santa Clara;1.Liga;1,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;1,00 Mio. €;01.11.2022;23;1,84 m;Brasilien;Defensives Mittelfeld;links;Prattes Group;;18.07.2022;30.06.2025;;;Brasilien U20;1;0;64;64;;6;http://www.instagram.com/bobsin.05/;0;;;23;0,61;-;1;-;5;6;8;-;-;-;-;1.607'
Portugal;20230422162634;https://www.transfermarkt.ch/adriano-firmino/profil/spieler/687743;20;Adriano Firmino;Liga Portugal;Santa Clara;1.Liga;600 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;600 Tsd. €;05.08.2022;23;1,87 m;Brasilien;Defensives Mittelfeld;rechts;DK;;07.08.2022;30.06.2027;;;;;;75;69;;6;http://www.instagram.com/adriano_099/;0;;;25;0,52;-;1;-;4;13;6;-;-;-;-;1.747'
Portugal;20230422162658;https://www.transfermarkt.ch/anderson-carvalho/profil/spieler/176997;8;Anderson Carvalho;Liga Portugal;Santa Clara;1.Liga;300 Tsd. €Letzte Änderung: 02.03.2023;Tsd. €;Letzte Änderung: 02.03.2023;800 Tsd. €;22.02.2017;32;1,74 m;Brasilien;Defensives Mittelfeld;rechts;;;26.07.2018;30.06.2023;;;;;;18;19;;0;http://www.instagram.com/andscarvalho/;0;;;11;0,91;-;-;-;6;4;4;-;-;-;-;490'
Portugal;20230422162721;https://www.transfermarkt.ch/bruno-jordao/profil/spieler/415646;6;Bruno Jordão;Liga Portugal;Santa Clara;1.Liga;1,60 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;2,50 Mio. €;12.09.2019;24;1,80 m;Portugal;Zentrales Mittelfeld;rechts;Gestifute;adidas;23.08.2022;30.06.2023;;;Portugal U21;1;0;12;14;;0;http://www.instagram.com/jordao_66/;0;;;5;0,00;-;-;-;2;2;3;-;-;-;-;323'
Portugal;20230422162735;https://www.transfermarkt.ch/rildo/profil/spieler/800177;37;Rildo;Liga Portugal;Santa Clara;1.Liga;1,00 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;1,20 Mio. €;16.09.2022;23;1,78 m;Brasilien;Offensives Mittelfeld;beidfüßig;DK;;25.07.2022;30.06.2027;;;;;;25;30;;22;;0;;;;;;;;;;;;;;;
Portugal;20230422162758;https://www.transfermarkt.ch/bruno-almeida/profil/spieler/393581;19;Bruno Almeida;Liga Portugal;Santa Clara;1.Liga;450 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;450 Tsd. €;27.06.2022;26;1,72 m;Portugal;Offensives Mittelfeld;links;International Foot;;10.08.2022;30.06.2023;;;;;;48;42;;22;;0;;;;;;;;;;;;;;;
Portugal;20230422162823;https://www.transfermarkt.ch/mttm/profil/spieler/808475;32;MT;Liga Portugal;Santa Clara;1.Liga;450 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;450 Tsd. €;03.12.2021;22;1,85 m;Brasilien;Offensives Mittelfeld;links;7 Braga Sports;Nike;24.08.2022;30.06.2023;;;;;;36;33;;0;;0;;;15;0,33;-;-;-;6;7;3;-;-;-;-;739'
Portugal;20230422162845;https://www.transfermarkt.ch/costinha/profil/spieler/236886;11;Costinha;Liga Portugal;Santa Clara;1.Liga;400 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;1,50 Mio. €;16.04.2018;30;1,70 m;Portugal;Offensives Mittelfeld;rechts;NCfoot;;01.01.2020;30.06.2023;;;;;;21;22;;0;;0;;;11;0,09;-;-;-;5;5;3;-;-;-;-;552'
Portugal;20230422162906;https://www.transfermarkt.ch/filip-stevanovic/profil/spieler/627750;22;Filip Stevanovic;Liga Portugal;Santa Clara;1.Liga;2,00 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;8,00 Mio. €;28.06.2020;20;1,77 m;Serbien;Linksaußen;rechts;LIAN Sports Group;adidas;31.08.2022;30.06.2023;;;Serbien B;0;0;0;7;;6;http://www.instagram.com/stevanovic10/;0;;;7;0,71;-;1;-;7;-;1;-;-;-;-;143'
Portugal;20230422162921;https://www.transfermarkt.ch/ricardinho/profil/spieler/671657;10;Ricardinho;Liga Portugal;Santa Clara;1.Liga;800 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;1,00 Mio. €;31.05.2022;24;1,68 m;Portugal;Linksaußen;rechts;PROVSOCCER;;25.08.2019;30.06.2025;;;;;;57;54;;6;;0;;;;;;;;;;;;;;;
Portugal;20230422162942;https://www.transfermarkt.ch/allano/profil/spieler/376441;7;Allano;Liga Portugal;Santa Clara;1.Liga;400 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;1,50 Mio. €;13.06.2018;27;1,82 m;Brasilien;Linksaußen;links;Best of You;;11.01.2021;30.06.2024;;;;;;50;43;;6;http://www.instagram.com/allanolima07/?hl=com;0;;;17;0,41;1;-;-;3;13;5;-;-;1;1.072';1.072'
Portugal;20230422163018;https://www.transfermarkt.ch/gabriel-silva/profil/spieler/627224;49;Gabriel Silva;Liga Portugal;Santa Clara;1.Liga;2,50 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;2,50 Mio. €;06.04.2022;21;1,77 m;Brasilien;Rechtsaußen;rechts;;Nike;18.07.2022;30.06.2023;;;Brasilien U17;6;1;75;74;;39;http://www.instagram.com/gabrielsilvava10/;0;;;28;0,54;5;2;-;7;10;3;-;-;1;374';1.868'
Portugal;20230422163039;https://www.transfermarkt.ch/andrezinho/profil/spieler/647125;21;Andrezinho;Liga Portugal;Santa Clara;1.Liga;200 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;250 Tsd. €;02.11.2020;26;1,74 m;Portugal;Rechtsaußen;rechts;Oxysports TM;;26.07.2022;30.06.2024;;;;;;4;9;;0;;0;;;13;0,69;-;-;-;12;1;1;-;-;-;-;236'
Portugal;20230422163119;https://www.transfermarkt.ch/andre-mesquita/profil/spieler/303599;;André Mesquita;Liga Portugal;Santa Clara;1.Liga;100 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;100 Tsd. €;17.08.2020;25;1,70 m;Portugal;Rechtsaußen;links;NCfoot;;14.08.2020;30.06.2023;;;Portugal U17;3;0;;;;;;0;;;;;;;;;;;;;;;
Portugal;20230422163139;https://www.transfermarkt.ch/matheus-babi/profil/spieler/788861;39;Matheus Babi;Liga Portugal;Santa Clara;1.Liga;1,50 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;3,50 Mio. €;10.09.2021;25;1,91 m;Brasilien;Mittelstürmer;rechts;;adidas;22.08.2022;30.06.2023;;;;;;36;40;;13;http://www.instagram.com/matheusbarcelos_19/;0;;;20;0,65;2;-;-;11;7;6;-;-;-;445';889'
Portugal;20230422163210;https://www.transfermarkt.ch/kyosuke-tagawa/profil/spieler/469952;9;Kyosuke Tagawa;Liga Portugal;Santa Clara;1.Liga;800 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;1,00 Mio. €;31.05.2022;24;1,81 m;Japan;Mittelstürmer;links;CAA Base Ltd;;18.01.2022;30.06.2023;;;Japan;2;1;46;44;;17;http://www.instagram.com/tagawakyosuke/;0;;;23;0,57;2;1;-;10;11;-;-;-;-;559';1.118'
Portugal;20230422163227;https://www.transfermarkt.ch/walter-gonzalez/profil/spieler/353047;24;Walter González;Liga Portugal;Santa Clara;1.Liga;350 Tsd. €Letzte Änderung: 30.11.2022;Tsd. €;Letzte Änderung: 30.11.2022;1,25 Mio. €;22.02.2017;27;1,85 m;Paraguay;Mittelstürmer;rechts;La Squadra Sports;;26.01.2023;30.06.2023;;;Paraguay U20;7;0;36;40;;0;;0;;;6;0,17;-;-;-;2;-;2;-;-;-;-;397'
Portugal;20230422163249;https://www.transfermarkt.ch/dani-figueira/profil/spieler/475407;99;Dani Figueira;Liga Portugal;Estoril Praia;1.Liga;1,50 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;1,50 Mio. €;01.11.2022;24;1,89 m;Portugal;Torwart;rechts;Universal Twenty Two;;01.07.2019;30.06.2025;;;Portugal U20;1;0;96;95;25;;;0;38;7;27;0,93;-;;-;-;-;2;1;-;;;2.406'
Portugal;20230422163306;https://www.transfermarkt.ch/pedro-silva/profil/spieler/258029;13;Pedro Silva;Liga Portugal;Estoril Praia;1.Liga;400 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;650 Tsd. €;30.06.2017;26;1,89 m;Portugal;Torwart;rechts;KSirius Football Management;;11.08.2022;30.06.2025;;;Portugal U21;0;0;4;5;50;;;0;6;-;2;0,50;-;;-;1;-;1;-;-;;;112'
Portugal;20230422163327;https://www.transfermarkt.ch/jota-oliveira/profil/spieler/724421;47;Jota Oliveira;Liga Portugal;Estoril Praia;1.Liga;200 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;200 Tsd. €;27.06.2022;20;1,85 m;Portugal;Torwart;rechts;A+ Football Consulting;;01.07.2022;30.06.2023;;;Portugal U20;2;0;0;0;0;;;0;;;;;;;;;;;;;;;
Portugal;20230422163349;https://www.transfermarkt.ch/pedro-alvaro/profil/spieler/375376;23;Pedro Álvaro;Liga Portugal;Estoril Praia;1.Liga;900 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;900 Tsd. €;01.11.2022;23;1,87 m;Portugal;Innenverteidiger;rechts;;;03.07.2022;30.06.2025;;;Portugal U20;4;0;82;81;;0;;0;;;24;1,04;-;-;-;1;3;7;-;-;-;-;2.039'
Portugal;20230422163413;https://www.transfermarkt.ch/bernardo-vital/profil/spieler/690273;3;Bernardo Vital;Liga Portugal;Estoril Praia;1.Liga;800 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;800 Tsd. €;01.11.2022;22;1,87 m;Portugal;Innenverteidiger;rechts;CAA Stellar;;01.07.2021;30.06.2025;Portugal U21;;;3;0;71;72;;0;http://www.instagram.com/bernardomariavital;0;;;;;;;;;;;;;;;
Portugal;20230422163429;https://www.transfermarkt.ch/lucas-africo/profil/spieler/597087;4;Lucas Áfrico;Liga Portugal;Estoril Praia;1.Liga;400 Tsd. €Letzte Änderung: 02.03.2023;Tsd. €;Letzte Änderung: 02.03.2023;500 Tsd. €;11.01.2019;28;1,88 m;Brasilien;Innenverteidiger;links;ohne Berater;;02.07.2021;30.06.2023;;;;;;11;10;;0;http://www.instagram.com/lucasafrico/;1;;;4;0,50;-;-;-;1;1;-;-;-;-;-;263'
Portugal;20230422163450;https://www.transfermarkt.ch/mexer/profil/spieler/127610;34;Mexer;Liga Portugal;Estoril Praia;1.Liga;300 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;6,00 Mio. €;06.06.2015;34;1,88 m;Mosambik;Innenverteidiger;rechts;SM-Desporto e Serviços;;24.08.2022;30.06.2023;Mosambik;;;55;3;44;43;;0;http://www.instagram.com/mexersitoe/;0;;;13;0,77;-;-;-;2;3;5;-;-;-;-;966'
Portugal;20230422163508;https://www.transfermarkt.ch/joaozinho/profil/spieler/138651;31;Joãozinho;Liga Portugal;Estoril Praia;1.Liga;200 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;2,50 Mio. €;28.03.2013;33;1,85 m;Portugal;Linker Verteidiger;links;;;09.01.2020;30.06.2024;;;;;;86;81;;13;;0;;;24;0,92;-;3;2;-;5;6;-;1;-;-;2.040'
Portugal;20230422163539;https://www.transfermarkt.ch/tiago-santos/profil/spieler/816580;62;Tiago Santos;Liga Portugal;Estoril Praia;1.Liga;1,00 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;1,00 Mio. €;02.03.2023;20;1,75 m;Portugal;Rechter Verteidiger;rechts;Gestifute;;01.08.2022;30.06.2025;;;;;;82;78;;13;;0;;;;;;;;;;;;;;;
Portugal;20230422163606;https://www.transfermarkt.ch/shaquil-delos/profil/spieler/650809;22;Shaquil Delos;Liga Portugal;Estoril Praia;1.Liga;500 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;800 Tsd. €;11.03.2021;23;1,83 m;Frankreich;Rechter Verteidiger;rechts;;;25.08.2022;30.06.2023;;;;;;12;14;;0;;0;;;9;0,56;-;-;-;6;2;1;-;-;-;-;316'
Portugal;20230422163631;https://www.transfermarkt.ch/loreintz-rosier/profil/spieler/586855;32;Loreintz Rosier;Liga Portugal;Estoril Praia;1.Liga;1,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;1,00 Mio. €;01.11.2022;24;1,90 m;Frankreich;Defensives Mittelfeld;rechts;Proeleven S.A.;;10.07.2020;30.06.2023;;;;;;43;41;;4;;0;;;12;1,25;-;1;-;-;1;1;-;-;-;-;1.035'
Portugal;20230422163655;https://www.transfermarkt.ch/mor-ndiaye/profil/spieler/658737;25;Mor Ndiaye;Liga Portugal;Estoril Praia;1.Liga;850 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;850 Tsd. €;01.04.2022;22;1,85 m;Senegal;Defensives Mittelfeld;rechts;Palomba Sportmanagement&CDR;;24.07.2022;30.06.2025;;;;;;50;53;;0;http://www.instagram.com/mortheboss1/;0;;;23;1,04;-;-;-;9;8;3;1;-;-;-;1.344'
Portugal;20230422163718;https://www.transfermarkt.ch/joao-gamboa/profil/spieler/364406;5;João Gamboa;Liga Portugal;Estoril Praia;1.Liga;500 Tsd. €Letzte Änderung: 04.11.2022;Tsd. €;Letzte Änderung: 04.11.2022;1,50 Mio. €;07.02.2018;26;1,87 m;Portugal;Defensives Mittelfeld;rechts;Wasserman;;01.01.2023;30.06.2025;;;Portugal U21;1;0;53;44;;0;http://www.instagram.com/jpgamboa16;0;;;11;0,55;-;-;-;3;6;1;-;-;-;-;590'
Portugal;20230422163734;https://www.transfermarkt.ch/mabrouk-rouai/profil/spieler/690608;91;Mabrouk Rouaï;Revelação U23 - Meisterr.;GD Estoril U23;Playoff/Relegation;200 Tsd. €Letzte Änderung: 02.03.2023;Tsd. €;Letzte Änderung: 02.03.2023;200 Tsd. €;02.03.2023;22;1,85 m;Frankreich;Defensives Mittelfeld;rechts;Mars 13 Agency;;01.09.2022;30.06.2023;;;;;;14;21;;7;;0;;;4;1,75;-;1;-;3;1;-;-;-;-;-;132'
Portugal;20230422163800;https://www.transfermarkt.ch/james-lea-siliki/profil/spieler/346291;95;James Léa Siliki;Liga Portugal;Estoril Praia;1.Liga;1,50 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;6,50 Mio. €;07.01.2021;26;1,83 m;Kamerun;Zentrales Mittelfeld;links;CAA Base Ltd;;22.07.2022;30.06.2025;;;Kamerun;11;0;25;31;;13;http://www.instagram.com/jaamesls12_/;0;;;21;0,76;3;-;-;14;5;8;-;-;-;259';777'
Portugal;20230422163819;https://www.transfermarkt.ch/duarte-carvalho/profil/spieler/742484;87;Duarte Carvalho;Liga Portugal;Estoril Praia;1.Liga;300 Tsd. €Letzte Änderung: 28.12.2022;Tsd. €;Letzte Änderung: 28.12.2022;300 Tsd. €;27.06.2022;20;1,78 m;Portugal;Zentrales Mittelfeld;rechts;Proeleven S.A.;;-;30.06.2024;;;Portugal U20;9;1;;;;;;0;;;;;;;;;;;;;;;
Portugal;20230422163834;https://www.transfermarkt.ch/joao-carvalho/profil/spieler/258005;20;João Carvalho;Liga Portugal;Estoril Praia;1.Liga;2,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;10,00 Mio. €;24.09.2018;26;1,72 m;Portugal;Offensives Mittelfeld;rechts;SEG;;22.08.2022;30.06.2023;;;Portugal U21;20;6;84;79;;11;http://www.instagram.com/joao_carvalho/;0;;;23;0,91;-;2;-;2;11;5;-;1;-;-;1.786'
Portugal;20230422163850;https://www.transfermarkt.ch/rafik-guitane/profil/spieler/394328;27;Rafik Guitane;Liga Portugal;Estoril Praia;1.Liga;1,50 Mio. €Letzte Änderung: 02.11.2022;Mio. €;Letzte Änderung: 02.11.2022;5,00 Mio. €;16.05.2018;23;1,70 m;Frankreich;Offensives Mittelfeld;rechts;;;31.01.2023;30.06.2023;;;Frankreich U20;3;1;36;37;;0;http://www.instagram.com/rafikhino27/;0;;;7;0,00;-;-;-;3;3;-;-;-;-;-;369'
Portugal;20230422163907;https://www.transfermarkt.ch/chico-geraldes/profil/spieler/257456;10;Chico Geraldes;Liga Portugal;Estoril Praia;1.Liga;700 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;4,00 Mio. €;22.08.2018;28;1,75 m;Portugal;Offensives Mittelfeld;beidfüßig;Sportsbloom;adidas;01.07.2021;30.06.2023;;;Portugal U21;2;0;75;68;;30;http://www.instagram.com/franciscogeraldes.oficial/;0;;;22;1,00;4;3;-;1;11;5;1;-;2;430';1.719'
Portugal;20230422163923;https://www.transfermarkt.ch/joao-marques/profil/spieler/891971;33;João Marques;Revelação U23 - Meisterr.;GD Estoril U23;Playoff/Relegation;300 Tsd. €Letzte Änderung: 02.03.2023;Tsd. €;Letzte Änderung: 02.03.2023;300 Tsd. €;02.03.2023;21;1,79 m;Portugal;Offensives Mittelfeld;rechts;PR10;;01.07.2021;30.06.2025;;;;;;86;80;;33;;0;;;;;;;;;;;;;;;
Portugal;20230422163948;https://www.transfermarkt.ch/brandon-aguilera/profil/spieler/631996;24;Brandon Aguilera;Liga Portugal;Estoril Praia;1.Liga;275 Tsd. €Letzte Änderung: 14.11.2022;Tsd. €;Letzte Änderung: 14.11.2022;325 Tsd. €;20.07.2022;19;1,79 m;Costa Rica;Offensives Mittelfeld;links;KMR SG;;31.01.2023;30.06.2023;;Costa Rica;;8;0;;;;;http://www.instagram.com/brandon_l0/;0;;;;;;;;;;;;;;;
Portugal;20230422164004;https://www.transfermarkt.ch/rodrigo-martins/profil/spieler/588114;7;Rodrigo Martins;Liga Portugal;Estoril Praia;1.Liga;700 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;700 Tsd. €;01.11.2022;24;1,77 m;Portugal;Linksaußen;rechts;Universal Twenty Two;;01.07.2022;30.06.2026;;;;;;46;47;;9;http://www.instagram.com/rodrigomiguelmartins/;0;;;;;;;;;;;;;;;
Portugal;20230422164026;https://www.transfermarkt.ch/dele/profil/spieler/744063;90;Dele;Liga Portugal;Estoril Praia;1.Liga;700 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;700 Tsd. €;01.11.2022;22;1,80 m;Nigeria;Linksaußen;rechts;Wonder Sports;;01.09.2022;30.06.2027;;;;;;0;3;;0;;0;;;3;2,00;-;-;-;3;-;1;-;-;-;-;57'
Portugal;20230422164050;https://www.transfermarkt.ch/tiago-araujo/profil/spieler/481628;78;Tiago Araújo;Liga Portugal;Estoril Praia;1.Liga;350 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;600 Tsd. €;23.12.2021;22;1,84 m;Portugal;Linksaußen;links;MRP.POSITIONUMBER;adidas;01.07.2022;30.06.2025;;;Portugal U21;2;0;25;32;;4;;0;;;23;0,78;1;-;-;16;4;2;-;-;-;798';798'
Portugal;20230422164108;https://www.transfermarkt.ch/tiago-gouveia/profil/spieler/479638;21;Tiago Gouveia;Liga Portugal;Estoril Praia;1.Liga;2,50 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;2,50 Mio. €;01.11.2022;21;1,76 m;Portugal;Rechtsaußen;rechts;CAA Stellar;Nike;27.07.2022;30.06.2023;Portugal U21;;;2;0;89;82;;43;http://www.instagram.com/tiago_gouveia47/;0;;;25;0,96;5;5;-;-;17;6;-;-;-;414';2.068'
Portugal;20230422164121;https://www.transfermarkt.ch/carlos-eduardo/profil/spieler/363794;28;Carlos Eduardo;Liga Portugal;Estoril Praia;1.Liga;1,50 Mio. €Letzte Änderung: 02.03.2023;Mio. €;Letzte Änderung: 02.03.2023;4,00 Mio. €;18.02.2019;26;1,73 m;Brasilien;Rechtsaußen;rechts;TFM Agency;Nike;25.01.2023;30.06.2023;;;;;;33;33;;14;http://www.instagram.com/carloseduardoo_07/;0;;;7;0,43;1;-;-;3;3;1;-;-;-;357';357'
Portugal;20230422164142;https://www.transfermarkt.ch/joao-carlos/profil/spieler/550179;50;João Carlos;Liga Portugal;Estoril Praia;1.Liga;650 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;650 Tsd. €;27.06.2022;28;1,87 m;Brasilien;Mittelstürmer;beidfüßig;7 Braga Sports;;30.09.2020;30.06.2024;;;;;;18;27;;13;;0;;;;;;;;;;;;;;;
Portugal;20230422164209;https://www.transfermarkt.ch/alejandro-marques/profil/spieler/525602;9;Alejandro Marqués;Liga Portugal;Estoril Praia;1.Liga;500 Tsd. €Letzte Änderung: 02.03.2023;Tsd. €;Letzte Änderung: 02.03.2023;800 Tsd. €;29.06.2022;22;1,89 m;Venezuela;Mittelstürmer;rechts;MagicPlayers;;28.07.2022;30.06.2023;;;Venezuela;0;0;11;14;;4;http://www.instagram.com/amarques_00/;0;;;10;1,10;1;-;-;7;3;-;-;-;-;357';357'
Portugal;20230422164226;https://www.transfermarkt.ch/cassiano/profil/spieler/238367;11;Cassiano;Liga Portugal;Estoril Praia;1.Liga;200 Tsd. €Letzte Änderung: 02.12.2022;Tsd. €;Letzte Änderung: 02.12.2022;500 Tsd. €;01.02.2015;33;1,84 m;Brasilien;Mittelstürmer;rechts;Pro Vision Foot;;26.01.2023;30.06.2024;;;;;;67;63;;0;http://www.instagram.com/cassiano_39/;0;;;10;0,00;-;-;-;2;4;1;-;-;-;-;685'
Portugal;20230422164254;https://www.transfermarkt.ch/cesar/profil/spieler/177776;12;César;Liga Portugal;Boavista Porto;1.Liga;200 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;900 Tsd. €;18.02.2019;31;1,92 m;Brasilien;Torwart;rechts;;;20.07.2022;30.06.2024;;;Brasilien U20;3;0;18;18;0;;http://www.instagram.com/cesarbernardo__/;0;9;1;5;1,80;-;;-;-;-;-;-;-;;;450'
Portugal;20230422164313;https://www.transfermarkt.ch/rafael-bracali/profil/spieler/44177;1;Rafael Bracali;Liga Portugal;Boavista Porto;1.Liga;100 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;2,90 Mio. €;01.07.2010;41;1,85 m;Brasilien;Torwart;rechts;Onsoccer;;01.07.2018;30.06.2023;;;;;;82;82;50;;http://www.instagram.com/rafaelbracali1;0;37;4;23;1,09;-;;-;-;-;1;-;-;;;2.070'
Portugal;20230422164338;https://www.transfermarkt.ch/joao-goncalves/profil/spieler/685805;99;João Gonçalves;Liga Portugal;Boavista Porto;1.Liga;100 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;100 Tsd. €;11.10.2019;22;1,88 m;Portugal;Torwart;rechts;International Foot;;01.07.2021;30.06.2025;;;Portugal U21;1;0;0;0;0;;http://www.instagram.com/joao_goncalves_00/;0;;;;;;;;;;;;;;;
Portugal;20230422164354;https://www.transfermarkt.ch/rodrigo-abascal/profil/spieler/367652;26;Rodrigo Abascal;Liga Portugal;Boavista Porto;1.Liga;800 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;800 Tsd. €;31.05.2022;29;1,90 m;Uruguay;Innenverteidiger;links;Focus Soccer Agency;;01.08.2021;30.06.2024;;;;;;79;73;;3;;0;;;22;1,45;-;1;-;-;5;7;-;1;-;-;1.850'
Portugal;20230422164415;https://www.transfermarkt.ch/vincent-sasso/profil/spieler/122115;23;Vincent Sasso;Liga Portugal;Boavista Porto;1.Liga;500 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;2,50 Mio. €;02.07.2013;32;1,90 m;Frankreich;Innenverteidiger;rechts;Ulisses Santos - US11;;01.07.2022;30.06.2024;;;Frankreich U21;2;0;71;68;;12;http://www.instagram.com/easyinrose/;0;;;21;1,00;4;-;-;1;3;6;-;-;-;426';1.702'
Portugal;20230422164432;https://www.transfermarkt.ch/robson-reis/profil/spieler/816143;4;Robson Reis;Liga Portugal;Boavista Porto;1.Liga;150 Tsd. €Letzte Änderung: 01.11.2022;Tsd. €;Letzte Änderung: 01.11.2022;150 Tsd. €;17.12.2021;22;1,96 m;Brasilien;Innenverteidiger;rechts;forgeathletes;;02.07.2022;30.06.2023;;;;;;4;5;;0;http://www.instagram.com/robsonreis_00/;0;;;6;1,50;-;-;-;5;-;-;-;-;-;-;117'
Portugal;20230422164454;https://www.transfermarkt.ch/ricardo-mangas/profil/spieler/314944;19;Ricardo Mangas;Liga Portugal;Boavista Porto;1.Liga;1,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;1,80 Mio. €;16.12.2021;25;1,79 m;Portugal;Linker Verteidiger;links;Team of Future;;04.08.2020;30.06.2025;;;Portugal U17;8;0;57;53;;6;http://www.instagram.com/r.c.mangas19/;0;;;21;1,24;2;-;-;5;9;3;-;1;-;669';1.338'
Portugal;20230422164514;https://www.transfermarkt.ch/bruno-onyemaechi/profil/spieler/701325;70;Bruno Onyemaechi;Liga Portugal;Boavista Porto;1.Liga;1,00 Mio. €Letzte Änderung: 01.11.2022;Mio. €;Letzte Änderung: 01.11.2022;1,00 Mio. €;01.11.2022;24;1,84 m;Nigeria;Linker Verteidiger;links;TGC;;17.08.2022;30.06.2023;;Nigeria;;0;0;92;92;;7;;0;;;24;1,17;1;1;-;-;1;6;-;-;-;2.147';2.147'
