league_country,scraping_time,link,no,name,league,club,league_level,age,height,nationality,position,foot,consultancy,supplier,club_since,contract_until,international,former_international,international_games,international_goals,market_value,market_value_currency,market_value_latest_correction,highest_market_value,highest_market_value_date,starting_eleven_quote,minutes_quote,penalty_saves_quote,goal_participation_quote,instagram,injury,goals_conceded,clean_sheets,games,points_per_game,goals,assists,own_goals,ins,outs,yellow_cards,yellow_red_cards,red_cards,penalty_goals,minutes_per_goal,minutes
Deutschland,20230421065541,https://www.transfermarkt.ch/ekin-celebi/profil/spieler/520908,3,Ekin Celebi,2. Bundesliga,Hannover 96,2.Liga,22,"1,83 m",Deutschland,Linker Verteidiger,links,TrueSports GmbH,,01.07.2022,30.06.2024,,Deutschland U19,1,0,200 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,200 Tsd. €,28.06.2022,0,0,,0,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
Deutschland,20230421065556,https://www.transfermarkt.ch/sei-muroya/profil/spieler/188910,21,Sei Muroya,2. Bundesliga,Hannover 96,2.Liga,29,"1,76 m",Japan,Rechter Verteidiger,rechts,PRO Profil GmbH,Nike,17.08.2020,30.06.2025,,Japan,16,0,"1,20 Mio. €Letzte Änderung: 30.11.2022",Mio. €,Letzte Änderung: 30.11.2022,"1,30 Mio. €",28.12.2019,89,91,,11,http://www.instagram.com/sei_muroya/,Gelbsperre - 2. Bundesligabis 24.04.2023,,,27,"1,26",3,1,-,2,5,5,-,-,-,764',2.291'
Deutschland,20230421065614,https://www.transfermarkt.ch/jannik-dehm/profil/spieler/211671,20,Jannik Dehm,2. Bundesliga,Hannover 96,2.Liga,26,"1,81 m",Deutschland,Rechter Verteidiger,rechts,DC International Sports,,19.07.2021,30.06.2023,,Deutschland U19,4,0,600 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,"1,25 Mio. €",12.06.2019,25,23,,3,,,,,13,"1,00",-,1,-,6,3,1,-,-,-,-,580'
Deutschland,20230421065629,https://www.transfermarkt.ch/fabian-kunze/profil/spieler/334186,6,Fabian Kunze,2. Bundesliga,Hannover 96,2.Liga,24,"1,91 m",Deutschland,Defensives Mittelfeld,rechts,SPANIER SPORTMANAGEMENT,,01.07.2022,30.06.2025,,,,,"1,20 Mio. €Letzte Änderung: 31.03.2023",Mio. €,Letzte Änderung: 31.03.2023,"1,50 Mio. €",30.11.2022,75,76,,3,,,,,24,"1,21",-,1,-,3,6,10,1,-,-,-,1.925'
Deutschland,20230421065653,https://www.transfermarkt.ch/gael-ondoua/profil/spieler/322309,29,Gaël Ondoua,2. Bundesliga,Hannover 96,2.Liga,27,"1,85 m",Kamerun,Defensives Mittelfeld,links,VV Consulting,Puma,26.08.2021,30.06.2023,Kamerun,,6,0,600 Tsd. €Letzte Änderung: 31.03.2023,Tsd. €,Letzte Änderung: 31.03.2023,"2,50 Mio. €",15.04.2021,4,2,,0,http://www.instagram.com/gael_ondoua29/,,,,2,"0,00",-,-,-,1,1,1,-,-,-,-,50'
Deutschland,20230421065703,https://www.transfermarkt.ch/tim-walbrecht/profil/spieler/529117,27,Tim Walbrecht,2. Bundesliga,Hannover 96,2.Liga,21,"1,87 m",Deutschland,Defensives Mittelfeld,rechts,SBE Management AG,,01.07.2020,30.06.2023,,,,,250 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,250 Tsd. €,16.06.2022,0,0,,0,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
Deutschland,20230421065724,https://www.transfermarkt.ch/eric-uhlmann/profil/spieler/675870,19,Eric Uhlmann,2. Bundesliga,Hannover 96,2.Liga,20,"1,81 m",Deutschland,Defensives Mittelfeld,rechts,ROGON U23,,01.07.2022,30.06.2025,,Deutschland U18,2,0,150 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,150 Tsd. €,01.07.2022,,,,,,,,,,,,,,,,,,,,,
Deutschland,20230421065739,https://www.transfermarkt.ch/max-besuschkow/profil/spieler/207578,7,Max Besuschkow,2. Bundesliga,Hannover 96,2.Liga,25,"1,87 m",Deutschland,Zentrales Mittelfeld,rechts,Haspel Sportconsulting,,01.07.2022,30.06.2025,,Deutschland U19,10,3,"1,20 Mio. €Letzte Änderung: 31.03.2023",Mio. €,Letzte Änderung: 31.03.2023,"2,00 Mio. €",15.12.2021,61,61,,11,http://www.instagram.com/maxbesuschkow/,,,,25,"1,36",1,3,-,8,7,1,-,-,-,1.539',1.539'
Deutschland,20230421065755,https://www.transfermarkt.ch/enzo-leopold/profil/spieler/383362,8,Enzo Leopold,2. Bundesliga,Hannover 96,2.Liga,22,"1,74 m",Deutschland,Zentrales Mittelfeld,rechts,VIDA 11,,01.07.2022,30.06.2024,,,,,800 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,800 Tsd. €,30.11.2022,39,36,,11,,,,,19,"1,37",-,4,-,8,9,4,-,-,-,-,910'
Deutschland,20230421065818,https://www.transfermarkt.ch/antonio-foti/profil/spieler/615036,24,Antonio Foti,2. Bundesliga,Hannover 96,2.Liga,19,"1,80 m",Zypern,Zentrales Mittelfeld,rechts,YOU FIRST,,01.07.2022,30.06.2024,Zypern U21,,1,0,600 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,600 Tsd. €,28.09.2022,4,5,,5,http://www.instagram.com/antoniofoti10/,,,,8,"1,50",1,1,-,7,1,1,-,-,-,126',126'
Deutschland,20230421065832,https://www.transfermarkt.ch/louis-schaub/profil/spieler/147485,11,Louis Schaub,2. Bundesliga,Hannover 96,2.Liga,28,"1,77 m",Österreich,Offensives Mittelfeld,links,YOU FIRST,,01.07.2022,30.06.2025,,Österreich,29,8,"1,00 Mio. €Letzte Änderung: 30.11.2022",Mio. €,Letzte Änderung: 30.11.2022,"4,00 Mio. €",06.10.2016,39,36,,8,,,,,19,"1,32",2,1,-,8,9,1,-,-,-,460',919'
Deutschland,20230421065850,https://www.transfermarkt.ch/sebastian-ernst/profil/spieler/108198,10,Sebastian Ernst,2. Bundesliga,Hannover 96,2.Liga,28,"1,79 m",Deutschland,Offensives Mittelfeld,links,T21plus,,01.07.2021,30.06.2024,,,,,800 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,"1,50 Mio. €",29.03.2021,25,28,,0,http://www.instagram.com/sebi_ernst/,,,,13,"0,77",-,-,-,6,5,3,-,-,-,-,715'
Deutschland,20230421065909,https://www.transfermarkt.ch/sebastian-kerk/profil/spieler/124517,37,Sebastian Kerk,2. Bundesliga,Hannover 96,2.Liga,29,"1,84 m",Deutschland,Offensives Mittelfeld,links,ROOF,,01.07.2021,30.06.2023,,Deutschland U20,8,3,800 Tsd. €Letzte Änderung: 31.03.2023,Tsd. €,Letzte Änderung: 31.03.2023,"1,50 Mio. €",05.06.2019,14,21,,3,,,,,15,"0,53",1,-,-,11,3,1,-,-,1,518',518'
Deutschland,20230421065925,https://www.transfermarkt.ch/sebastian-stolze/profil/spieler/157927,22,Sebastian Stolze,2. Bundesliga,Hannover 96,2.Liga,28,"1,82 m",Deutschland,Rechtsaußen,rechts,Karl M. Herzog Sportmanagement,,01.07.2021,30.06.2024,,Deutschland U20,6,1,500 Tsd. €Letzte Änderung: 31.03.2023,Tsd. €,Letzte Änderung: 31.03.2023,"1,00 Mio. €",13.12.2019,4,4,,0,http://www.instagram.com/seb.stolze22/,,,,6,"1,83",-,-,-,5,1,-,-,-,-,-,106'
Deutschland,20230421065939,https://www.transfermarkt.ch/monju-momuluh/profil/spieler/605242,38,Monju Momuluh,2. Bundesliga,Hannover 96,2.Liga,21,"1,81 m",Deutschland,Rechtsaußen,rechts,G1,,28.11.2022,30.06.2025,,,,,300 Tsd. €Letzte Änderung: 31.03.2023,Tsd. €,Letzte Änderung: 31.03.2023,300 Tsd. €,31.03.2023,18,21,,0,,,,,5,"0,60",-,-,-,3,2,2,-,-,-,-,209'
Deutschland,20230421065959,https://www.transfermarkt.ch/maximilian-beier/profil/spieler/578392,14,Maximilian Beier,2. Bundesliga,Hannover 96,2.Liga,20,"1,85 m",Deutschland,Mittelstürmer,rechts,Eurosportsmanagement GmbH,,19.08.2021,30.06.2023,Deutschland U20,,7,0,"2,50 Mio. €Letzte Änderung: 31.03.2023",Mio. €,Letzte Änderung: 31.03.2023,"3,00 Mio. €",16.06.2022,79,76,,14,,,,,27,"1,26",5,-,-,5,16,1,-,-,1,383',1.917'
Deutschland,20230421070018,https://www.transfermarkt.ch/havard-nielsen/profil/spieler/136181,16,Havard Nielsen,2. Bundesliga,Hannover 96,2.Liga,29,"1,87 m",Norwegen,Mittelstürmer,rechts,Caligiuri Sports,,01.07.2022,30.06.2024,,Norwegen,14,2,"1,50 Mio. €Letzte Änderung: 30.11.2022",Mio. €,Letzte Änderung: 30.11.2022,"2,00 Mio. €",24.09.2012,96,94,,24,http://www.instagram.com/havardnielsen16/,Gelbsperre - 2. Bundesligabis 24.04.2023,,,28,"1,21",7,2,-,1,8,5,-,-,-,340',2.380'
Deutschland,20230421070034,https://www.transfermarkt.ch/cedric-teuchert/profil/spieler/207597,36,Cedric Teuchert,2. Bundesliga,Hannover 96,2.Liga,26,"1,82 m",Deutschland,Mittelstürmer,rechts,ROOF,adidas,02.01.2022,30.06.2024,,Deutschland U21,8,8,"1,50 Mio. €Letzte Änderung: 30.11.2022",Mio. €,Letzte Änderung: 30.11.2022,"2,00 Mio. €",18.12.2018,46,45,,35,http://www.instagram.com/cedricteuchert/,,,,23,"1,22",10,3,-,10,12,4,-,-,-,112',1.122'
Deutschland,20230421070046,https://www.transfermarkt.ch/nicolo-tresoldi/profil/spieler/717329,23,Nicolò Tresoldi,2. Bundesliga,Hannover 96,2.Liga,18,"1,83 m",Deutschland,Mittelstürmer,rechts,11WINS,,01.07.2022,30.06.2026,Deutschland U19,,7,3,"1,00 Mio. €Letzte Änderung: 30.11.2022",Mio. €,Letzte Änderung: 30.11.2022,"1,00 Mio. €",28.09.2022,21,17,,0,http://www.instagram.com/niktres/,,,,13,"1,77",-,-,-,7,6,-,-,-,-,-,424'
Deutschland,20230421070100,https://www.transfermarkt.ch/hendrik-weydandt/profil/spieler/330223,9,Hendrik Weydandt,2. Bundesliga,Hannover 96,2.Liga,27,"1,95 m",Deutschland,Mittelstürmer,rechts,Heinrich Weydandt,,03.09.2018,30.06.2023,,,,,450 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,"1,50 Mio. €",05.06.2019,21,28,,8,http://www.instagram.com/hendrik_we/,,,,18,"0,78",2,1,-,12,4,1,-,-,-,357',714'
Deutschland,20230421070124,https://www.transfermarkt.ch/martin-fraisl/profil/spieler/277607,33,Martin Fraisl,2. Bundesliga,Arm. Bielefeld,2.Liga,29,"1,88 m",Österreich,Torwart,rechts,SEG,,24.08.2022,-,Österreich,,0,0,600 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,700 Tsd. €,09.03.2021,100,100,0,,,,39,2,23,"1,22",-,,-,-,-,3,-,-,,,2.070'
Deutschland,20230421070140,https://www.transfermarkt.ch/armin-gremsl/profil/spieler/159758,31,Armin Gremsl,2. Bundesliga,Arm. Bielefeld,2.Liga,28,"1,90 m",Österreich,Torwart,links,Familienangehörige,,27.01.2023,30.06.2023,,,,,100 Tsd. €Letzte Änderung: 10.11.2022,Tsd. €,Letzte Änderung: 10.11.2022,400 Tsd. €,26.04.2018,,,,,,,,,,,,,,,,,,,,,
Deutschland,20230421070201,https://www.transfermarkt.ch/arne-schulz/profil/spieler/606301,35,Arne Schulz,2. Bundesliga,Arm. Bielefeld,2.Liga,20,"1,90 m",Deutschland,Torwart,,ROGON,,01.03.2021,-,Deutschland U19,,0,0,100 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,100 Tsd. €,31.03.2021,0,0,0,,,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Deutschland,20230421070215,https://www.transfermarkt.ch/nils-hahne/profil/spieler/723422,40,Nils Hahne,2. Bundesliga,Arm. Bielefeld,2.Liga,19,,Deutschland,Torwart,,Batz & Bialas Young Talents,,01.07.2022,-,,,,,50 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,50 Tsd. €,01.07.2022,,,,,,,,,,,,,,,,,,,,,
Deutschland,20230421070242,https://www.transfermarkt.ch/guilherme-ramos/profil/spieler/340521,3,Guilherme Ramos,2. Bundesliga,Arm. Bielefeld,2.Liga,25,"1,91 m",Portugal,Innenverteidiger,rechts,Proeleven S.A.,,01.07.2021,30.06.2025,,Portugal U18,0,0,"1,00 Mio. €Letzte Änderung: 30.11.2022",Mio. €,Letzte Änderung: 30.11.2022,"2,00 Mio. €",24.03.2022,57,60,,2,http://www.instagram.com/guiramos74/,,,,21,"1,19",1,-,-,5,1,5,-,-,-,1.500',1.500'
Deutschland,20230421070254,https://www.transfermarkt.ch/andres-andrade/profil/spieler/403808,30,Andrés Andrade,2. Bundesliga,Arm. Bielefeld,2.Liga,24,"1,87 m",Panama,Innenverteidiger,links,RELC SPORTS INC.,,01.07.2022,-,Panama,,21,1,"1,00 Mio. €Letzte Änderung: 31.03.2023",Mio. €,Letzte Änderung: 31.03.2023,"2,00 Mio. €",24.03.2022,68,67,,2,,,,,21,"1,19",1,-,-,2,3,2,-,-,-,1.687',1.687'
Deutschland,20230421070309,https://www.transfermarkt.ch/frederik-jakel/profil/spieler/405679,4,Frederik Jäkel,2. Bundesliga,Arm. Bielefeld,2.Liga,22,"1,94 m",Deutschland,Innenverteidiger,rechts,Sports eXcellence Group,,01.07.2022,30.06.2023,Deutschland U21,,0,0,900 Tsd. €Letzte Änderung: 31.03.2023,Tsd. €,Letzte Änderung: 31.03.2023,"1,50 Mio. €",12.04.2022,39,40,,7,http://www.instagram.com/freddy.jaekel/,,,,19,"0,84",1,2,-,8,2,-,1,-,-,1.011',1.011'
Deutschland,20230421070320,https://www.transfermarkt.ch/oliver-husing/profil/spieler/109436,6,Oliver Hüsing,2. Bundesliga,Arm. Bielefeld,2.Liga,30,"1,93 m",Deutschland,Innenverteidiger,rechts,KL Sportsbase,,01.07.2022,-,,,,,700 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,850 Tsd. €,15.12.2021,57,58,,2,,,,,19,"0,95",1,-,-,3,-,1,-,-,-,1.469',1.469'
Deutschland,20230421070344,https://www.transfermarkt.ch/george-bello/profil/spieler/504147,24,George Bello,2. Bundesliga,Arm. Bielefeld,2.Liga,21,"1,70 m",Vereinigte Staaten,Linker Verteidiger,links,Wasserman,,31.01.2022,30.06.2026,USA,,7,0,"1,50 Mio. €Letzte Änderung: 30.11.2022",Mio. €,Letzte Änderung: 30.11.2022,"4,00 Mio. €",09.11.2021,21,27,,0,http://www.instagram.com/_georgebello/,,,,17,"0,65",-,-,-,11,3,1,-,-,-,-,671'
Deutschland,20230421070355,https://www.transfermarkt.ch/bastian-oczipka/profil/spieler/53437,5,Bastian Oczipka,2. Bundesliga,Arm. Bielefeld,2.Liga,34,"1,85 m",Deutschland,Linker Verteidiger,links,Sports360 GmbH,Nike,22.07.2022,-,,Deutschland U20,5,0,400 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,"7,00 Mio. €",04.04.2018,89,85,,7,http://www.instagram.com/bastianoczipka/,,,,24,"1,21",1,2,-,-,8,4,-,-,-,2.060',2.060'
Deutschland,20230421070409,https://www.transfermarkt.ch/lukas-klunter/profil/spieler/282577,2,Lukas Klünter,2. Bundesliga,Arm. Bielefeld,2.Liga,26,"1,84 m",Deutschland,Rechter Verteidiger,rechts,Dirk Hebel,,05.08.2022,-,,Deutschland U21,3,0,800 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,"5,00 Mio. €",17.12.2019,65,60,,5,http://www.instagram.com/lukkes_/,,,,18,"1,22",-,2,-,1,9,2,1,-,-,-,1.413'
Deutschland,20230421070424,https://www.transfermarkt.ch/silvan-sidler/profil/spieler/342063,22,Silvan Sidler,2. Bundesliga,Arm. Bielefeld,2.Liga,24,"1,85 m",Schweiz,Rechter Verteidiger,rechts,ROGON,,01.07.2022,30.06.2025,,Schweiz U21,14,1,400 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,"1,00 Mio. €",21.01.2019,18,15,,0,,,,,9,"0,89",-,-,-,4,3,-,1,-,-,-,366'
Deutschland,20230421070442,https://www.transfermarkt.ch/ivan-lepinjica/profil/spieler/494851,13,Ivan Lepinjica,2. Bundesliga,Arm. Bielefeld,2.Liga,23,"1,90 m",Kroatien,Defensives Mittelfeld,links,Damir Jozic,adidas,12.08.2022,30.06.2023,,Kroatien U21,5,0,600 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,"1,20 Mio. €",27.07.2020,60,58,,2,,,,,21,"1,24",-,1,-,6,7,8,-,-,-,-,1.307'
Deutschland,20230421070457,https://www.transfermarkt.ch/manuel-prietl/profil/spieler/152317,19,Manuel Prietl,2. Bundesliga,Arm. Bielefeld,2.Liga,31,"1,87 m",Österreich,Defensives Mittelfeld,rechts,YOU FIRST,,01.07.2016,30.06.2024,,Österreich U21,3,0,600 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,"1,80 Mio. €",09.06.2021,36,36,,2,,,,,16,"1,50",1,-,-,6,3,1,-,-,-,912',912'
Deutschland,20230421070512,https://www.transfermarkt.ch/sebastian-vasiliadis/profil/spieler/333516,39,Sebastian Vasiliadis,2. Bundesliga,Arm. Bielefeld,2.Liga,25,"1,77 m",Griechenland,Zentrales Mittelfeld,rechts,Guido Walter,,01.07.2021,30.06.2024,,Griechenland,0,0,"1,00 Mio. €Letzte Änderung: 31.03.2023",Mio. €,Letzte Änderung: 31.03.2023,"4,00 Mio. €",17.12.2019,64,58,,7,http://www.instagram.com/sebii_97/,,,,23,"0,87",2,1,-,5,13,6,-,-,-,726',1.451'
Deutschland,20230421070524,https://www.transfermarkt.ch/jomaine-consbruch/profil/spieler/511246,14,Jomaine Consbruch,2. Bundesliga,Arm. Bielefeld,2.Liga,21,"1,74 m",Deutschland,Zentrales Mittelfeld,rechts,Sports360 GmbH,adidas,01.07.2019,30.06.2023,Deutschland U20,,2,0,900 Tsd. €Letzte Änderung: 31.03.2023,Tsd. €,Letzte Änderung: 31.03.2023,900 Tsd. €,31.03.2023,43,38,,9,http://www.instagram.com/jomainecxn/,,,,15,"1,20",1,3,-,3,12,3,-,-,-,951',951'
Deutschland,20230421070535,https://www.transfermarkt.ch/burak-ince/profil/spieler/697144,17,Burak Ince,2. Bundesliga,Arm. Bielefeld,2.Liga,19,"1,81 m",Türkei,Zentrales Mittelfeld,links,GROW,Nike,20.01.2022,30.06.2025,Türkei U19,,9,3,650 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,"2,50 Mio. €",17.01.2022,0,1,,0,http://www.instagram.com/burakincee17/,,,,2,"0,00",-,-,-,2,-,-,-,-,-,-,36'
Deutschland,20230421070544,https://www.transfermarkt.ch/benjamin-kanuric/profil/spieler/580612,37,Benjamin Kanuric,2. Bundesliga,Arm. Bielefeld,2.Liga,20,"1,91 m",Österreich,Zentrales Mittelfeld,rechts,HAGMAYR Sportmanagement,,06.07.2022,-,Österreich U21,,5,1,450 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,450 Tsd. €,28.09.2022,4,8,,2,,,,,9,"1,33",1,-,-,8,1,-,-,-,-,206',206'
Deutschland,20230421070605,https://www.transfermarkt.ch/marc-rzatkowski/profil/spieler/53681,16,Marc Rzatkowski,2. Bundesliga,Arm. Bielefeld,2.Liga,33,"1,72 m",Deutschland,Zentrales Mittelfeld,links,CAA Stellar,,05.07.2022,30.06.2023,,,,,300 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,"2,00 Mio. €",01.07.2016,43,43,,5,http://www.instagram.com/marcrzatkowski/,,,,19,"0,89",-,2,-,7,10,4,-,-,-,-,1.085'
Deutschland,20230421070628,https://www.transfermarkt.ch/masaya-okugawa/profil/spieler/307052,11,Masaya Okugawa,2. Bundesliga,Arm. Bielefeld,2.Liga,27,"1,77 m",Japan,Offensives Mittelfeld,beidfüßig,Yu Matoji,,01.07.2021,30.06.2024,,Japan U18,5,1,"2,50 Mio. €Letzte Änderung: 31.03.2023",Mio. €,Letzte Änderung: 31.03.2023,"5,00 Mio. €",24.03.2022,79,76,,33,http://www.instagram.com/masaya_0414_09/,,,,27,"1,04",5,9,-,5,12,2,-,-,-,381',1.903'
Deutschland,20230421070641,https://www.transfermarkt.ch/robin-hack/profil/spieler/284010,21,Robin Hack,2. Bundesliga,Arm. Bielefeld,2.Liga,24,"1,76 m",Deutschland,Linksaußen,rechts,CN Sports,,09.08.2021,30.06.2025,,Deutschland U21,5,3,"2,20 Mio. €Letzte Änderung: 30.11.2022",Mio. €,Letzte Änderung: 30.11.2022,"3,50 Mio. €",15.07.2020,93,90,,33,http://www.instagram.com/robinhack_/,,,,27,"1,07",10,4,-,1,11,6,-,-,3,227',2.272'
Deutschland,20230421070654,https://www.transfermarkt.ch/theo-corbeanu/profil/spieler/568535,20,Theo Corbeanu,2. Bundesliga,Arm. Bielefeld,2.Liga,20,"1,90 m",Kanada,Rechtsaußen,links,CAA Stellar,,20.01.2023,30.06.2023,Kanada,,7,2,"1,50 Mio. €Letzte Änderung: 27.10.2022",Mio. €,Letzte Änderung: 27.10.2022,"1,50 Mio. €",14.09.2022,0,12,,0,http://www.instagram.com/theocorbeanu/,,,,8,"0,88",-,-,-,8,-,-,-,-,-,-,115'
Deutschland,20230421070705,https://www.transfermarkt.ch/christian-gebauer/profil/spieler/275423,7,Christian Gebauer,2. Bundesliga,Arm. Bielefeld,2.Liga,29,"1,87 m",Österreich,Rechtsaußen,rechts,Future Sports Concept,,15.07.2020,30.06.2023,,,,,500 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,800 Tsd. €,22.07.2020,18,22,,5,,,,,13,"1,00",1,1,-,8,4,-,-,-,-,543',543'
Deutschland,20230421070728,https://www.transfermarkt.ch/janni-serra/profil/spieler/294534,23,Janni Serra,2. Bundesliga,Arm. Bielefeld,2.Liga,25,"1,93 m",Deutschland,Mittelstürmer,links,Headtrick GmbH & Co. KG,Puma,01.07.2021,30.06.2025,,Deutschland U21,16,2,"1,30 Mio. €Letzte Änderung: 31.03.2023",Mio. €,Letzte Änderung: 31.03.2023,"3,00 Mio. €",13.03.2019,61,56,,14,http://www.instagram.com/jalu_se23/,,,,25,"1,00",6,-,-,8,12,-,-,-,-,237',1.421'
Deutschland,20230421070740,https://www.transfermarkt.ch/bryan-lasme/profil/spieler/477109,10,Bryan Lasme,2. Bundesliga,Arm. Bielefeld,2.Liga,24,"1,94 m",Frankreich,Mittelstürmer,rechts,Hexagon,,01.07.2021,30.06.2025,,Frankreich U20,3,1,800 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,"2,00 Mio. €",25.06.2021,39,46,,19,http://www.instagram.com/bryan_lse,,,,26,"0,88",5,3,-,15,7,2,1,-,-,232',1.161'
Deutschland,20230421070751,https://www.transfermarkt.ch/fabian-klos/profil/spieler/78147,9,Fabian Klos,2. Bundesliga,Arm. Bielefeld,2.Liga,35,"1,94 m",Deutschland,Mittelstürmer,rechts,KL Sportsbase,,01.07.2011,30.06.2023,,,,,400 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,"1,00 Mio. €",15.07.2020,50,47,,19,,,,,22,"1,14",5,3,-,8,9,3,-,-,-,239',1.194'
Deutschland,20230421070812,https://www.transfermarkt.ch/christopher-schepp/profil/spieler/625222,18,Christopher Schepp,2. Bundesliga,Arm. Bielefeld,2.Liga,23,"1,92 m",Deutschland,Mittelstürmer,beidfüßig,Familienangehörige,,04.01.2023,-,,,,,200 Tsd. €Letzte Änderung: 31.03.2023,Tsd. €,Letzte Änderung: 31.03.2023,200 Tsd. €,31.03.2023,,,,,,,,,,,,,,,,,,,,,
Deutschland,20230421070838,https://www.transfermarkt.ch/andreas-linde/profil/spieler/199221,1,Andreas Linde,2. Bundesliga,Greuther Fürth,2.Liga,29,"1,96 m",Schweden,Torwart,rechts,Solbakken / Player Solution,,10.01.2022,30.06.2024,Schweden,,1,0,600 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,900 Tsd. €,09.06.2022,86,84,33,,http://www.instagram.com/andylinde/,,31,7,24,"1,33",-,,-,-,1,1,-,-,,,2.115'
Deutschland,20230421070849,https://www.transfermarkt.ch/leon-schaffran/profil/spieler/291383,25,Leon Schaffran,2. Bundesliga,Greuther Fürth,2.Liga,24,"1,86 m",Deutschland,Torwart,rechts,,,01.07.2018,30.06.2024,,Deutschland U19,1,0,200 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,200 Tsd. €,30.11.2022,14,16,0,,http://www.instagram.com/leon_schaffran/,,10,-,5,"1,00",-,,-,1,-,1,-,-,,,404'
Deutschland,20230421070903,https://www.transfermarkt.ch/lasse-schulz/profil/spieler/748061,41,Lasse Schulz,2. Bundesliga,Greuther Fürth,2.Liga,20,"1,98 m",Finnland,Torwart,rechts,,,01.07.2021,30.06.2024,Finnland U21,,1,0,125 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,150 Tsd. €,11.01.2021,0,0,0,,,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Deutschland,20230421070919,https://www.transfermarkt.ch/damian-michalski/profil/spieler/385518,4,Damian Michalski,2. Bundesliga,Greuther Fürth,2.Liga,24,"1,89 m",Polen,Innenverteidiger,rechts,FairSport,,29.08.2022,30.06.2025,,,,,"1,20 Mio. €Letzte Änderung: 30.11.2022",Mio. €,Letzte Änderung: 30.11.2022,"1,20 Mio. €",07.04.2022,91,89,,19,http://www.instagram.com/damian_michalski/,,,,21,"1,52",4,2,-,1,3,4,-,-,-,443',1.771'
Deutschland,20230421070938,https://www.transfermarkt.ch/oussama-haddadi/profil/spieler/191407,5,Oussama Haddadi,2. Bundesliga,Greuther Fürth,2.Liga,31,"1,85 m",Tunesien,Innenverteidiger,links,ohne Berater,,01.07.2022,30.06.2024,,Tunesien,29,0,800 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,"3,50 Mio. €",03.06.2019,93,93,,0,http://www.instagram.com/oussama__haddadi/,,,,27,"1,30",-,-,-,1,3,4,-,-,-,-,2.349'
Deutschland,20230421070953,https://www.transfermarkt.ch/sebastian-griesbeck/profil/spieler/153555,22,Sebastian Griesbeck,2. Bundesliga,Greuther Fürth,2.Liga,32,"1,89 m",Deutschland,Innenverteidiger,rechts,Haspel Sportconsulting,,31.08.2021,30.06.2023,,,,,600 Tsd. €Letzte Änderung: 30.11.2022,Tsd. €,Letzte Änderung: 30.11.2022,"1,25 Mio. €",19.06.2018,61,62,,3,,,,,21,"1,43",-,1,-,4,3,6,-,-,-,-,1.563'
